2998\,2019-07-07\,2019-07-07
2999\,2019-07-07\,2019-07-07
3000\,2019-07-07\,2019-07-07
3001\,2019-07-07\,2019-07-07
3002\,2019-07-07\,2019-07-07
3003\,2019-07-07\,2019-07-07
3004\,2019-07-07\,2019-07-07
3005\,2019-07-07\,2019-07-07
3006\,2019-07-07\,2019-07-07
3007\,2019-07-07\,2019-07-07
3008\,2019-07-07\,2019-07-07
3009\,2019-07-07\,2019-07-07
3010\,2019-07-07\,2019-07-07
3011\,2019-07-07\,2019-07-07
3012\,2019-07-07\,2019-07-07
3013\,2019-07-07\,2019-07-07
3014\,2019-07-07\,2019-07-07
3015\,2019-07-07\,2019-07-07
3016\,2019-07-07\,2019-07-07
3017\,2019-07-07\,2019-07-07
3018\,2019-07-07\,2019-07-07
3019\,2019-07-07\,2019-07-07
3020\,2019-07-07\,2019-07-07
3021\,2019-07-07\,2019-07-07
3022\,2019-07-07\,2019-07-07
3023\,2019-07-07\,2019-07-07
3024\,2019-07-07\,2019-07-07
3025\,2019-07-07\,2019-07-07
3026\,2019-07-07\,2019-07-07
3027\,2019-07-07\,2019-07-07
3028\,2019-07-07\,2019-07-07
3029\,2019-07-07\,2019-07-07
3030\,2019-07-07\,2019-07-07
3031\,2019-07-07\,2019-07-07
3032\,2019-07-07\,2019-07-07
3033\,2019-07-07\,2019-07-07
3034\,2019-07-07\,2019-07-07
3035\,2019-07-07\,2019-07-07
3036\,2019-07-07\,2019-07-07
3037\,2019-07-07\,2019-07-07
3038\,2019-07-07\,2019-07-07
3039\,2019-07-07\,2019-07-07
3040\,2019-07-07\,2019-07-07
3041\,2019-07-07\,2019-07-07
3042\,2019-07-07\,2019-07-07
3043\,2019-07-07\,2019-07-07
3044\,2019-07-07\,2019-07-07
3045\,2019-07-07\,2019-07-07
3046\,2019-07-07\,2019-07-07
3047\,2019-07-07\,2019-07-07
3048\,2019-07-07\,2019-07-07
3049\,2019-07-07\,2019-07-07
3050\,2019-07-07\,2019-07-07
3051\,2019-07-07\,2019-07-07
3052\,2019-07-07\,2019-07-07
3053\,2019-07-07\,2019-07-07
3054\,2019-07-07\,2019-07-07
3055\,2019-07-07\,2019-07-07
3056\,2019-07-07\,2019-07-07
3057\,2019-07-07\,2019-07-07
3058\,2019-07-07\,2019-07-07
3059\,2019-07-07\,2019-07-07
3060\,2019-07-07\,2019-07-07
3061\,2019-07-07\,2019-07-07
3062\,2019-07-07\,2019-07-07
3063\,2019-07-07\,2019-07-07
3064\,2019-07-07\,2019-07-07
3065\,2019-07-07\,2019-07-07
3066\,2019-07-07\,2019-07-07
3067\,2019-07-07\,2019-07-07
3068\,2019-07-07\,2019-07-07
3069\,2019-07-07\,2019-07-07
3070\,2019-07-07\,2019-07-07
3071\,2019-07-07\,2019-07-07
3072\,2019-07-07\,2019-07-07
3073\,2019-07-07\,2019-07-07
3074\,2019-07-07\,2019-07-07
3075\,2019-07-07\,2019-07-07
3076\,2019-07-07\,2019-07-07
3077\,2019-07-07\,2019-07-07
3078\,2019-07-07\,2019-07-07
3079\,2019-07-07\,2019-07-07
3080\,2019-07-07\,2019-07-07
3081\,2019-07-07\,2019-07-07
3082\,2019-07-07\,2019-07-07
3083\,2019-07-07\,2019-07-07
3084\,2019-07-07\,2019-07-07
3085\,2019-07-07\,2019-07-07
3086\,2019-07-07\,2019-07-07
3087\,2019-07-07\,2019-07-07
3088\,2019-07-07\,2019-07-07
3089\,2019-07-07\,2019-07-07
3090\,2019-07-07\,2019-07-07
3091\,2019-07-07\,2019-07-07
3092\,2019-07-07\,2019-07-07
3093\,2019-07-07\,2019-07-07
3094\,2019-07-07\,2019-07-07
3095\,2019-07-07\,2019-07-07
3096\,2019-07-07\,2019-07-07
3097\,2019-07-07\,2019-07-07
3098\,2019-07-07\,2019-07-07
3099\,2019-07-07\,2019-07-07
3100\,2019-07-07\,2019-07-07
3101\,2019-07-07\,2019-07-07
3102\,2019-07-07\,2019-07-07
3103\,2019-07-07\,2019-07-07
3104\,2019-07-07\,2019-07-07
3105\,2019-07-07\,2019-07-07
3106\,2019-07-07\,2019-07-07
3107\,2019-07-07\,2019-07-07
3108\,2019-07-07\,2019-07-07
3109\,2019-07-07\,2019-07-07
3110\,2019-07-07\,2019-07-07
3111\,2019-07-07\,2019-07-07
3112\,2019-07-07\,2019-07-07
3113\,2019-07-07\,2019-07-07
3114\,2019-07-07\,2019-07-07
3115\,2019-07-07\,2019-07-07
3116\,2019-07-07\,2019-07-07
3117\,2019-07-07\,2019-07-07
3118\,2019-07-07\,2019-07-07
3119\,2019-07-07\,2019-07-07
3120\,2019-07-07\,2019-07-07
3121\,2019-07-07\,2019-07-07
3122\,2019-07-07\,2019-07-07
3123\,2019-07-07\,2019-07-07
3124\,2019-07-07\,2019-07-07
3125\,2019-07-07\,2019-07-07
3126\,2019-07-07\,2019-07-07
3127\,2019-07-07\,2019-07-07
3128\,2019-07-07\,2019-07-07
3129\,2019-07-07\,2019-07-07
3130\,2019-07-07\,2019-07-07
3131\,2019-07-07\,2019-07-07
3132\,2019-07-07\,2019-07-07
3133\,2019-07-07\,2019-07-07
3134\,2019-07-07\,2019-07-07
3135\,2019-07-07\,2019-07-07
3136\,2019-07-07\,2019-07-07
3137\,2019-07-07\,2019-07-07
3138\,2019-07-07\,2019-07-07
3139\,2019-07-07\,2019-07-07
3140\,2019-07-07\,2019-07-07
3141\,2019-07-07\,2019-07-07
3142\,2019-07-07\,2019-07-07
3143\,2019-07-07\,2019-07-07
3144\,2019-07-07\,2019-07-07
3145\,2019-07-07\,2019-07-07
3146\,2019-07-07\,2019-07-07
3147\,2019-07-07\,2019-07-07
3148\,2019-07-07\,2019-07-07
3149\,2019-07-07\,2019-07-07
3150\,2019-07-07\,2019-07-07
3151\,2019-07-07\,2019-07-07
3152\,2019-07-07\,2019-07-07
3153\,2019-07-07\,2019-07-07
3154\,2019-07-07\,2019-07-07
3155\,2019-07-07\,2019-07-07
3156\,2019-07-07\,2019-07-07
3157\,2019-07-07\,2019-07-07
3158\,2019-07-07\,2019-07-07
3159\,2019-07-07\,2019-07-07
3160\,2019-07-07\,2019-07-07
3161\,2019-07-07\,2019-07-07
3162\,2019-07-07\,2019-07-07
3163\,2019-07-07\,2019-07-07
3164\,2019-07-07\,2019-07-07
3165\,2019-07-07\,2019-07-07
3166\,2019-07-07\,2019-07-07
3167\,2019-07-07\,2019-07-07
3168\,2019-07-07\,2019-07-07
3169\,2019-07-07\,2019-07-07
3170\,2019-07-07\,2019-07-07
3171\,2019-07-07\,2019-07-07
3172\,2019-07-07\,2019-07-07
3173\,2019-07-07\,2019-07-07
3174\,2019-07-07\,2019-07-07
3175\,2019-07-07\,2019-07-07
3176\,2019-07-07\,2019-07-07
3177\,2019-07-07\,2019-07-07
3178\,2019-07-07\,2019-07-07
3179\,2019-07-07\,2019-07-07
3180\,2019-07-07\,2019-07-07
3181\,2019-07-07\,2019-07-07
3182\,2019-07-07\,2019-07-07
3183\,2019-07-07\,2019-07-07
3184\,2019-07-07\,2019-07-07
3185\,2019-07-07\,2019-07-07
3186\,2019-07-07\,2019-07-07
3187\,2019-07-07\,2019-07-07
3188\,2019-07-07\,2019-07-07
3189\,2019-07-07\,2019-07-07
3190\,2019-07-07\,2019-07-07
3191\,2019-07-07\,2019-07-07
3192\,2019-07-07\,2019-07-07
3193\,2019-07-07\,2019-07-07
3194\,2019-07-07\,2019-07-07
3195\,2019-07-07\,2019-07-07
3196\,2019-07-07\,2019-07-07
3197\,2019-07-07\,2019-07-07
3198\,2019-07-07\,2019-07-07
3199\,2019-07-07\,2019-07-07
3200\,2019-07-07\,2019-07-07
3201\,2019-07-07\,2019-07-07
3202\,2019-07-07\,2019-07-07
3203\,2019-07-07\,2019-07-07
3204\,2019-07-07\,2019-07-07
3205\,2019-07-07\,2019-07-07
3206\,2019-07-07\,2019-07-07
3207\,2019-07-07\,2019-07-07
3208\,2019-07-07\,2019-07-07
3209\,2019-07-07\,2019-07-07
3210\,2019-07-07\,2019-07-07
3211\,2019-07-07\,2019-07-07
3212\,2019-07-07\,2019-07-07
3213\,2019-07-07\,2019-07-07
3214\,2019-07-07\,2019-07-07
3215\,2019-07-07\,2019-07-07
3216\,2019-07-07\,2019-07-07
3217\,2019-07-07\,2019-07-07
3218\,2019-07-07\,2019-07-07
3219\,2019-07-07\,2019-07-07
3220\,2019-07-07\,2019-07-07
3221\,2019-07-07\,2019-07-07
3222\,2019-07-07\,2019-07-07
3223\,2019-07-07\,2019-07-07
3224\,2019-07-07\,2019-07-07
3225\,2019-07-07\,2019-07-07
3226\,2019-07-07\,2019-07-07
3227\,2019-07-07\,2019-07-07
3228\,2019-07-07\,2019-07-07
3229\,2019-07-07\,2019-07-07
3230\,2019-07-07\,2019-07-07
3231\,2019-07-07\,2019-07-07
3232\,2019-07-07\,2019-07-07
3233\,2019-07-07\,2019-07-07
3234\,2019-07-07\,2019-07-07
3235\,2019-07-07\,2019-07-07
3236\,2019-07-07\,2019-07-07
3237\,2019-07-07\,2019-07-07
3238\,2019-07-07\,2019-07-07
3239\,2019-07-07\,2019-07-07
3240\,2019-07-07\,2019-07-07
3241\,2019-07-07\,2019-07-07
3242\,2019-07-07\,2019-07-07
3243\,2019-07-07\,2019-07-07
3244\,2019-07-07\,2019-07-07
3245\,2019-07-07\,2019-07-07
3246\,2019-07-07\,2019-07-07
3247\,2019-07-07\,2019-07-07
3248\,2019-07-07\,2019-07-07
3249\,2019-07-07\,2019-07-07
3250\,2019-07-07\,2019-07-07
3251\,2019-07-07\,2019-07-07
3252\,2019-07-07\,2019-07-07
3253\,2019-07-07\,2019-07-07
3254\,2019-07-07\,2019-07-07
3255\,2019-07-07\,2019-07-07
3256\,2019-07-07\,2019-07-07
3257\,2019-07-07\,2019-07-07
3258\,2019-07-07\,2019-07-07
3259\,2019-07-07\,2019-07-07
3260\,2019-07-07\,2019-07-07
3261\,2019-07-07\,2019-07-07
3262\,2019-07-07\,2019-07-07
3263\,2019-07-07\,2019-07-07
3264\,2019-07-07\,2019-07-07
3265\,2019-07-07\,2019-07-07
3266\,2019-07-07\,2019-07-07
3267\,2019-07-07\,2019-07-07
3268\,2019-07-07\,2019-07-07
3269\,2019-07-07\,2019-07-07
3270\,2019-07-07\,2019-07-07
3271\,2019-07-07\,2019-07-07
3272\,2019-07-07\,2019-07-07
3273\,2019-07-07\,2019-07-07
3274\,2019-07-07\,2019-07-07
3275\,2019-07-07\,2019-07-07
3276\,2019-07-07\,2019-07-07
3277\,2019-07-07\,2019-07-07
