501\,AE\,Town_name501\,Аф\,97700
502\,AE\,Town_name502\,Аф\,97700
503\,AE\,Town_name503\,Аф\,97700
504\,AE\,Town_name504\,Аф\,97700
505\,AE\,Town_name505\,Аф\,97700
506\,AE\,Town_name506\,Аф\,97700
507\,AE\,Town_name507\,Аф\,97700
508\,AE\,Town_name508\,Аф\,97700
509\,AE\,Town_name509\,Аф\,97700
510\,AE\,Town_name510\,Аф\,97700
511\,AE\,Town_name511\,Аф\,97700
512\,AE\,Town_name512\,Аф\,97700
513\,AE\,Town_name513\,Аф\,97700
514\,AE\,Town_name514\,Аф\,97700
515\,AE\,Town_name515\,Аф\,97700
516\,AE\,Town_name516\,Аф\,97700
517\,AE\,Town_name517\,Аф\,97700
518\,AE\,Town_name518\,Аф\,97700
519\,AE\,Town_name519\,Аф\,97700
520\,AE\,Town_name520\,Аф\,97700
521\,AE\,Town_name521\,Аф\,97700
522\,AE\,Town_name522\,Аф\,97700
523\,AE\,Town_name523\,Аф\,97700
524\,AE\,Town_name524\,Аф\,97700
525\,AE\,Town_name525\,Аф\,97700
526\,AE\,Town_name526\,Аф\,97700
527\,AE\,Town_name527\,Аф\,97700
528\,AE\,Town_name528\,Аф\,97700
529\,AE\,Town_name529\,Аф\,97700
530\,AE\,Town_name530\,Аф\,97700
531\,AE\,Town_name531\,Аф\,97700
532\,AE\,Town_name532\,Аф\,97700
533\,AE\,Town_name533\,Аф\,97700
534\,AE\,Town_name534\,Аф\,97700
535\,AE\,Town_name535\,Аф\,97700
536\,AE\,Town_name536\,Аф\,97700
537\,AE\,Town_name537\,Аф\,97700
538\,AE\,Town_name538\,Аф\,97700
539\,AE\,Town_name539\,Аф\,97700
540\,AE\,Town_name540\,Аф\,97700
541\,AE\,Town_name541\,Аф\,97700
542\,AE\,Town_name542\,Аф\,97700
543\,AE\,Town_name543\,Аф\,97700
544\,AE\,Town_name544\,Аф\,97700
545\,AE\,Town_name545\,Аф\,97700
546\,AE\,Town_name546\,Аф\,97700
547\,AE\,Town_name547\,Аф\,97700
548\,AE\,Town_name548\,Аф\,97700
549\,AE\,Town_name549\,Аф\,97700
550\,AE\,Town_name550\,Аф\,97700
551\,AE\,Town_name551\,Аф\,97700
552\,AE\,Town_name552\,Аф\,97700
553\,AE\,Town_name553\,Аф\,97700
554\,AE\,Town_name554\,Аф\,97700
555\,AE\,Town_name555\,Аф\,97700
556\,AE\,Town_name556\,Аф\,97700
557\,AE\,Town_name557\,Аф\,97700
558\,AE\,Town_name558\,Аф\,97700
559\,AE\,Town_name559\,Аф\,97700
560\,AE\,Town_name560\,Аф\,97700
561\,AE\,Town_name561\,Аф\,97700
562\,AE\,Town_name562\,Аф\,97700
563\,AE\,Town_name563\,Аф\,97700
564\,AE\,Town_name564\,Аф\,97700
565\,AE\,Town_name565\,Аф\,97700
566\,AE\,Town_name566\,Аф\,97700
567\,AE\,Town_name567\,Аф\,97700
568\,AE\,Town_name568\,Аф\,97700
569\,AE\,Town_name569\,Аф\,97700
570\,AE\,Town_name570\,Аф\,97700
571\,AE\,Town_name571\,Аф\,97700
572\,AE\,Town_name572\,Аф\,97700
573\,AE\,Town_name573\,Аф\,97700
574\,AE\,Town_name574\,Аф\,97700
575\,AE\,Town_name575\,Аф\,97700
576\,AE\,Town_name576\,Аф\,97700
577\,AE\,Town_name577\,Аф\,97700
578\,AE\,Town_name578\,Аф\,97700
579\,AE\,Town_name579\,Аф\,97700
580\,AE\,Town_name580\,Аф\,97700
581\,AE\,Town_name581\,Аф\,97700
582\,AE\,Town_name582\,Аф\,97700
583\,AE\,Town_name583\,Аф\,97700
584\,AE\,Town_name584\,Аф\,97700
585\,AE\,Town_name585\,Аф\,97700
586\,AE\,Town_name586\,Аф\,97700
587\,AE\,Town_name587\,Аф\,97700
588\,AE\,Town_name588\,Аф\,97700
589\,AE\,Town_name589\,Аф\,97700
590\,AE\,Town_name590\,Аф\,97700
591\,AE\,Town_name591\,Аф\,97700
592\,AE\,Town_name592\,Аф\,97700
593\,AE\,Town_name593\,Аф\,97700
594\,AE\,Town_name594\,Аф\,97700
595\,AE\,Town_name595\,Аф\,97700
596\,AE\,Town_name596\,Аф\,97700
597\,AE\,Town_name597\,Аф\,97700
598\,AE\,Town_name598\,Аф\,97700
599\,AE\,Town_name599\,Аф\,97700
600\,AE\,Town_name600\,Аф\,97700
